smiles,atoms,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18
[H]OC1(C([H])([H])[H])C([H])([H])OC1([H])[H],6 6 8 6 8 6 1 1 1 1 1 1 1 1,2.4860000610351562,49.20000076293945,-6.694001197814941,1.6762213706970215,8.370222091674805,527.7515869140625,3.226426839828491,-8368.7177734375,-8368.5419921875,-8368.5166015625,-8369.52734375,23.30500030517578,-55.137943267822266,-55.50225067138672,-55.83640670776367,-51.23099136352539,5.461239814758301,3.2140300273895264,2.927609920501709
[H]O[C@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],6 6 6 6 6 8 1 1 1 1 1 1 1 1 1 1,1.2791999578475952,56.93000030517578,-6.79468297958374,2.258544921875,9.053228378295898,599.3920288085938,3.8467376232147217,-7391.20947265625,-7391.01513671875,-7390.98974609375,-7392.02734375,26.638999938964844,-63.151973724365234,-63.57402420043945,-63.95957946777344,-58.68465042114258,5.092659950256348,2.973939895629883,2.5289199352264404
[H]O[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])O[H],6 6 8 6 6 8 1 1 1 1 1 1 1 1,1.9707000255584717,49.849998474121094,-6.604203224182129,2.1605842113494873,8.764787673950195,557.5786743164062,3.200113296508789,-8368.7568359375,-8368.5703125,-8368.5439453125,-8369.5673828125,25.54599952697754,-55.17691421508789,-55.52943801879883,-55.86359405517578,-51.27109909057617,5.240960121154785,3.0708398818969727,2.6028900146484375
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1,0.09629999846220016,64.08999633789062,-6.960672855377197,2.413649797439575,9.374322891235352,649.5784301757812,4.4868855476379395,-6413.6962890625,-6413.4921875,-6413.466796875,-6414.5234375,27.90399932861328,-71.15992736816406,-71.65006256103516,-72.08705139160156,-66.13382720947266,4.939789772033691,2.8268799781799316,2.432349920272827
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],6 6 6 6 6 8 1 1 1 1 1 1 1 1 1 1,1.2745000123977661,56.95000076293945,-6.688558578491211,2.171468734741211,8.860027313232422,607.21630859375,3.8396897315979004,-7391.2646484375,-7391.068359375,-7391.04248046875,-7392.0849609375,26.805999755859375,-63.20629119873047,-63.62697219848633,-64.01255798339844,-58.74171447753906,5.094120025634766,2.9107298851013184,2.502039909362793
[H]C([H])([H])C1(C([H])([H])[H])O[C@]1([H])C([H])([H])[H],6 6 8 6 6 6 1 1 1 1 1 1 1 1 1 1,1.7971999645233154,56.95000076293945,-6.925297737121582,2.511610746383667,9.436908721923828,616.1558227539062,3.8264377117156982,-7391.439453125,-7391.2392578125,-7391.2138671875,-7392.27001953125,26.503999710083008,-63.38204574584961,-63.798545837402344,-64.18409729003906,-58.927024841308594,5.426340103149414,2.903599977493286,2.4385600090026855
[H]C([H])([H])[N@H+]1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],6 7 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1,1.1513999700546265,60.959999084472656,-5.959293365478516,2.375554084777832,8.334847450256348,612.8333740234375,4.164239883422852,-6849.9990234375,-6849.79931640625,-6849.7734375,-6850.82373046875,26.999000549316406,-65.6366958618164,-66.09194946289062,-66.50321960449219,-60.88444900512695,5.05748987197876,3.026859998703003,2.5854198932647705
[H][N-]C1O[C@@]([H])(C([H])([H])[H])C1([H])[H],6 6 6 6 7 8 1 1 1 1 1 1 1,2.8603999614715576,51.40999984741211,-7.069517612457275,0.829947292804718,7.899465560913086,567.997802734375,2.9481358528137207,-7796.013671875,-7795.85546875,-7795.82958984375,-7796.8095703125,21.197999954223633,-53.355979919433594,-53.698028564453125,-54.0064697265625,-49.722774505615234,9.2056303024292,2.658679962158203,2.3341898918151855
[H]C([H])([H])C1([H])C([H])([H])C(=O)C1([H])[H],6 6 6 6 8 6 1 1 1 1 1 1 1 1,2.8996999263763428,53.83000183105469,-6.514405727386475,-0.4435455799102783,6.070860385894775,615.4796752929688,3.2290117740631104,-7359.23583984375,-7359.06640625,-7359.04052734375,-7360.046875,22.56800079345703,-58.40358352661133,-58.7744255065918,-59.10858154296875,-54.51023483276367,9.359880447387695,2.401740074157715,2.0825700759887695
[H]N1C(=O)C([H])([H])[C@]1([H])C([H])([H])[H],6 6 6 6 8 7 1 1 1 1 1 1 1,3.8550000190734863,50.75,-6.707606792449951,1.0530805587768555,7.760687351226807,578.1159057617188,2.9465575218200684,-7796.59912109375,-7796.43408203125,-7796.4091796875,-7797.4033203125,21.7549991607666,-53.9410285949707,-54.277442932128906,-54.58588409423828,-50.31663131713867,9.376279830932617,2.543370008468628,2.2469799518585205
[H]C([H])([H])[C@]1([H])OC(=O)C1([H])[H],6 6 6 6 8 8 1 1 1 1 1 1,4.159999847412109,46.41999816894531,-7.447756290435791,0.337421178817749,7.785177230834961,549.3071899414062,2.6217081546783447,-8337.654296875,-8337.5,-8337.474609375,-8338.4453125,20.176000595092773,-51.300540924072266,-51.60892868041992,-51.891658782958984,-47.95563888549805,9.32444953918457,2.681040048599243,2.3618500232696533
[H]C([H])([H])[NH+]1C([H])([H])C(=O)C1([H])[H],6 7 6 6 8 6 1 1 1 1 1 1 1,2.598099946975708,51.099998474121094,-6.269503116607666,-0.6340252757072449,5.6354780197143555,581.4874267578125,2.913931131362915,-7795.421875,-7795.2587890625,-7795.2333984375,-7796.2216796875,21.381999969482422,-52.76416015625,-53.10215377807617,-53.41059494018555,-49.13448715209961,10.233070373535156,2.5278799533843994,2.1703600883483887
[H]OC1([H])C([H])([H])C(=O)C1([H])[H],8 6 6 6 8 6 1 1 1 1 1 1,3.0457000732421875,46.779998779296875,-6.585155487060547,-0.560554563999176,6.024600505828857,568.1088256835938,2.585707426071167,-8336.7421875,-8336.5810546875,-8336.5556640625,-8337.5439453125,21.395000457763672,-50.388607025146484,-50.69016647338867,-50.97289276123047,-47.05358123779297,9.881230354309082,2.4666800498962402,2.1279900074005127
[H]C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1 1 1,0.1412000060081482,64.11000061035156,-7.706264495849609,2.4653515815734863,10.174337387084961,708.75537109375,4.523539066314697,-6413.7314453125,-6413.54345703125,-6413.517578125,-6414.552734375,25.93000030517578,-71.19525146484375,-71.7009506225586,-72.137939453125,-66.16307830810547,7.87939977645874,2.1945300102233887,2.0048298835754395
[H]C([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C1([H])[H],6 6 6 6 6 8 1 1 1 1 1 1 1 1 1 1,1.5587999820709229,56.91999816894531,-6.528011322021484,2.563312530517578,9.091323852539062,627.214111328125,3.8754453659057617,-7391.3837890625,-7391.2021484375,-7391.17626953125,-7392.205078125,24.277000427246094,-63.32571792602539,-63.76063919067383,-64.14622497558594,-58.862613677978516,7.098390102386475,2.5176000595092773,2.3613100051879883
[H]O[C@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],6 6 6 6 8 6 1 1 1 1 1 1 1 1 1 1,1.3980000019073486,56.880001068115234,-6.8844804763793945,2.1442573070526123,9.028738021850586,659.72900390625,3.8848607540130615,-7391.28271484375,-7391.1025390625,-7391.07666015625,-7392.09716796875,24.722999572753906,-63.224876403808594,-63.660823822021484,-64.0464096069336,-58.754642486572266,8.215330123901367,2.250230073928833,2.047329902648926
[H]O[C@]1([H])C([H])([H])[N@@H+](C([H])([H])[H])C1([H])[H],6 7 6 6 8 6 1 1 1 1 1 1 1 1 1,1.5573999881744385,53.900001525878906,-5.975620269775391,2.2803142070770264,8.255934715270996,603.8646850585938,3.5756847858428955,-7827.546875,-7827.3740234375,-7827.34814453125,-7828.35302734375,23.31399917602539,-57.662784576416016,-58.06806945800781,-58.427940368652344,-53.46052932739258,8.454549789428711,2.486609935760498,2.273519992828369
[H]O[C@]1([H])C([H])([H])[C@]([H])(O[H])C1([H])[H],8 6 6 6 8 6 1 1 1 1 1 1 1 1,1.3233000040054321,49.09000015258789,-6.870874881744385,1.8803067207336426,8.751181602478027,617.390380859375,3.247896671295166,-8368.82421875,-8368.6533203125,-8368.626953125,-8369.6298828125,23.5,-55.2442626953125,-55.612266540527344,-55.9464225769043,-51.33308410644531,8.743080139160156,2.2528600692749023,2.0478200912475586
[H]C([H])([H])[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],6 6 6 6 6 6 1 1 1 1 1 1 1 1 1 1,0.2076999992132187,61.09000015258789,-7.98382043838501,2.677600383758545,10.658699989318848,520.61572265625,3.926929235458374,-6379.85693359375,-6379.70703125,-6379.681640625,-6380.630859375,21.868999481201172,-64.54710388183594,-65.01402282714844,-65.39961242675781,-60.04715347290039,5.9975199699401855,3.399060010910034,3.3986101150512695
[H]C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],6 6 6 6 6 8 1 1 1 1 1 1 1 1,1.819100022315979,53.68000030517578,-6.2776665687561035,2.7537922859191895,9.031458854675293,482.6134948730469,3.2523319721221924,-7357.1455078125,-7356.9970703125,-7356.97119140625,-7357.91845703125,21.010000228881836,-56.31339645385742,-56.70480728149414,-57.038963317871094,-52.38203048706055,6.224629878997803,3.603610038757324,3.5536000728607178
[H]C([H])([H])C12C([H])([H])[NH+](C1([H])[H])C2([H])[H],6 6 6 7 6 6 1 1 1 1 1 1 1 1 1,1.970900058746338,57.22999954223633,-6.141610145568848,2.2694296836853027,8.411039352416992,503.8125,3.612692356109619,-6815.87646484375,-6815.7294921875,-6815.7041015625,-6816.650390625,21.040000915527344,-58.7406005859375,-59.1715202331543,-59.53139114379883,-54.51665496826172,6.365530014038086,3.4095799922943115,3.4094901084899902
[H]O[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],8 6 6 6 6 6 1 1 1 1 1 1 1 1,1.3289999961853027,53.4900016784668,-7.039586067199707,2.2014009952545166,9.243707656860352,476.497802734375,3.2878427505493164,-7357.48828125,-7357.34716796875,-7357.32177734375,-7358.2548828125,20.670000076293945,-56.65688705444336,-57.05517578125,-57.38933181762695,-52.717796325683594,6.1182098388671875,3.563080072402954,3.5510001182556152
[H]OC12C([H])([H])[NH+](C1([H])[H])C2([H])[H],8 6 6 7 6 6 1 1 1 1 1 1 1,1.761299967765808,50.040000915527344,-6.653183937072754,1.8558164834976196,8.506278991699219,459.46710205078125,2.974830389022827,-7793.57177734375,-7793.43310546875,-7793.4072265625,-7794.33642578125,19.78499984741211,-50.91343307495117,-51.2760009765625,-51.584442138671875,-47.24985122680664,6.478769779205322,3.5796101093292236,3.5683999061584473
[H]C#CC(=O)C#C[H],8 6 6 6 6 6 1 1,3.1110999584198,50.22999954223633,-7.619187831878662,-2.443582534790039,5.175605773925781,559.9420776367188,1.2764860391616821,-7259.00341796875,-7258.83984375,-7258.81396484375,-7259.80322265625,20.496999740600586,-39.84999084472656,-39.995079040527344,-40.174949645996094,-37.68478012084961,6.571680068969727,2.8794400691986084,2.0021700859069824
[H]C#CC(=O)C#N,8 6 6 6 6 7 1,3.781399965286255,44.900001525878906,-8.587913513183594,-3.2925777435302734,5.2980570793151855,539.3607788085938,0.9878821969032288,-7697.04296875,-7696.8876953125,-7696.86181640625,-7697.84033203125,18.650999069213867,-36.06379699707031,-36.17844009399414,-36.33259201049805,-34.171573638916016,6.60237979888916,2.924180030822754,2.026599884033203
N#CC(=O)C#N,8 6 6 7 6 7,0.6341000199317932,39.709999084472656,-9.627388000488281,-4.250418663024902,5.379690647125244,520.8737182617188,0.6949787735939026,-8134.923828125,-8134.77587890625,-8134.75048828125,-8135.716796875,16.954999923706055,-32.118499755859375,-32.20201110839844,-32.330448150634766,-30.499042510986328,6.736830234527588,2.9361701011657715,2.044919967651367
[H]C#CC(=O)C([H])=O,8 6 6 8 6 6 1 1,4.313799858093262,43.97999954223633,-7.2708821296691895,-3.2136647701263428,4.057217597961426,570.414306640625,1.2641865015029907,-8270.474609375,-8270.3076171875,-8270.28125,-8271.2919921875,19.715999603271484,-38.5729866027832,-38.714786529541016,-38.8946533203125,-36.41427993774414,8.66117000579834,2.4763801097869873,1.9257700443267822
[H]C(=O)C(=O)C#N,8 6 6 8 6 7 1,1.441499948501587,38.68000030517578,-8.103550910949707,-4.089871406555176,4.013679027557373,551.5681762695312,0.9725077152252197,-8708.4560546875,-8708.296875,-8708.271484375,-8709.2685546875,18.04199981689453,-34.728424072265625,-34.83906555175781,-34.993221282958984,-32.84128952026367,8.718990325927734,2.4929399490356445,1.9386399984359741
[H]C(=O)C(=O)C([H])=O,8 6 6 8 6 8 1 1,3.4458000659942627,37.459999084472656,-7.091287136077881,-3.959256649017334,3.132030487060547,583.547607421875,1.2508529424667358,-9281.734375,-9281.5634765625,-9281.5380859375,-9282.580078125,18.951000213623047,-37.084957122802734,-37.22270202636719,-37.40257263183594,-34.9436149597168,10.859370231628418,2.2246899604797363,1.8464299440383911
[H]C#CC([H])(C#C[H])C([H])([H])[H],6 6 6 6 6 6 1 1 1 1 1 1,0.6021999716758728,56.95000076293945,-7.134825229644775,0.9251871705055237,8.060012817382812,627.8377075195312,2.5460877418518066,-6313.7470703125,-6313.55908203125,-6313.53369140625,-6314.56591796875,24.82900047302246,-52.88969039916992,-53.1644172668457,-53.447139739990234,-49.59395217895508,5.488739967346191,2.758810043334961,1.9568899869918823
[H]C#C[C@@]([H])(C#N)C([H])([H])[H],6 6 6 6 6 7 1 1 1 1 1,3.7481000423431396,51.9900016784668,-7.834157943725586,0.315652072429657,8.149809837341309,605.1461181640625,2.266599655151367,-6752.03466796875,-6751.8564453125,-6751.8310546875,-6752.8486328125,22.72599983215332,-49.350982666015625,-49.596893310546875,-49.853904724121094,-46.32736587524414,5.528039932250977,2.8082098960876465,1.984410047531128
[H]C([H])([H])C([H])(C#N)C#N,6 6 6 7 6 7 1 1 1 1,4.127200126647949,47.22999954223633,-9.341669082641602,-0.35102689266204834,8.990641593933105,583.9904174804688,1.9833563566207886,-7190.22265625,-7190.05322265625,-7190.0283203125,-7191.03125,20.75,-45.71243667602539,-45.92898941040039,-46.16028594970703,-42.96060562133789,5.613949775695801,2.8376500606536865,2.007230043411255
[H]C#C[C@@]([H])(C#N)N([H])[H],7 6 6 6 6 7 1 1 1 1,2.5088000297546387,48.66999816894531,-7.61374568939209,-0.08163415640592575,7.532111644744873,583.2105712890625,1.97102952003479,-7188.484375,-7188.30908203125,-7188.28369140625,-7189.294921875,22.215999603271484,-43.974178314208984,-44.185035705566406,-44.41633605957031,-41.223812103271484,5.660099983215332,2.845289945602417,2.0116899013519287
[H]N([H])C([H])(C#N)C#N,7 6 6 7 6 7 1 1 1,3.617799997329712,43.93000030517578,-8.264098167419434,-0.7591976523399353,7.504899978637695,562.9595947265625,1.6860718727111816,-7626.63525390625,-7626.47021484375,-7626.4443359375,-7627.44140625,20.295000076293945,-40.29933166503906,-40.480751037597656,-40.68633270263672,-37.82051086425781,5.746510028839111,2.872920036315918,2.032639980316162
[H]C#CC([H])(C#C[H])O[H],8 6 6 6 6 6 1 1 1 1,1.3299000263214111,49.83000183105469,-7.368843078613281,0.1061244010925293,7.4749674797058105,588.5173950195312,1.907001256942749,-7291.13525390625,-7290.95556640625,-7290.9296875,-7291.9482421875,23.408000946044922,-44.7558479309082,-44.96159362792969,-45.192893981933594,-42.022953033447266,5.712649822235107,2.818700075149536,2.0032200813293457
[H]C#C[C@@]([H])(C#N)O[H],8 6 6 6 6 7 1 1 1,3.263000011444092,45.029998779296875,-8.215117454528809,-0.5415065884590149,7.676331520080566,566.4572143554688,1.6242475509643555,-7729.35888671875,-7729.189453125,-7729.16357421875,-7730.1669921875,21.363000869750977,-41.153717041015625,-41.330509185791016,-41.53609085083008,-38.69268798828125,5.7683000564575195,2.866300106048584,2.0310800075531006
[H]OC([H])(C#N)C#N,8 6 6 7 6 7 1 1,2.309299945831299,40.40999984741211,-9.42330265045166,-1.262608289718628,8.163415908813477,546.2841796875,1.3379838466644287,-8167.46728515625,-8167.30615234375,-8167.28076171875,-8168.26953125,19.441999435424805,-37.43546676635742,-37.583011627197266,-37.76287841796875,-35.245689392089844,5.873970031738281,2.8911399841308594,2.0530500411987305
[H]C#C[C@]([H])(C([H])=O)C([H])([H])[H],6 6 6 8 6 6 1 1 1 1 1 1,2.30649995803833,52.7599983215332,-6.9008073806762695,-0.8816488981246948,6.02187967300415,632.376708984375,2.542468547821045,-7325.5146484375,-7325.3251953125,-7325.29931640625,-7326.35498046875,23.743000030517578,-51.909507751464844,-52.18218994140625,-52.46492004394531,-48.62449264526367,5.76078987121582,2.567610025405884,1.907770037651062
[H]C(=O)[C@@]([H])(C#N)C([H])([H])[H],6 6 6 8 6 7 1 1 1 1 1,2.727299928665161,47.709999084472656,-7.621908664703369,-1.483020544052124,6.138888835906982,611.98876953125,2.260803461074829,-7763.77001953125,-7763.5888671875,-7763.5634765625,-7764.60791015625,21.729999542236328,-48.33806610107422,-48.581146240234375,-48.83815383911133,-45.32707214355469,6.061659812927246,2.5417799949645996,1.919909954071045
[H]C#C[C@@]([H])(O[H])C([H])=O,8 6 6 8 6 6 1 1 1 1,2.1663999557495117,45.310001373291016,-7.371564865112305,-1.3415212631225586,6.030043125152588,567.4229125976562,1.9121984243392944,-8303.015625,-8302.8427734375,-8302.81640625,-8303.8291015625,21.820999145507812,-43.887779235839844,-44.10068130493164,-44.33197784423828,-41.145225524902344,6.906579971313477,2.633270025253296,2.0959300994873047
[H]O[C@]([H])(C#N)C([H])=O,8 6 6 8 6 7 1 1 1,2.9798998832702637,40.4900016784668,-8.362058639526367,-1.9945944547653198,6.367464065551758,547.2998046875,1.6281388998031616,-8741.2109375,-8741.046875,-8741.021484375,-8742.0185546875,19.861000061035156,-40.25693893432617,-40.440887451171875,-40.64646911621094,-37.784507751464844,7.046189785003662,2.6525800228118896,2.113110065460205
[H]C(=O)C([H])(C([H])=O)C([H])([H])[H],6 6 6 8 6 8 1 1 1 1 1 1,3.04259991645813,48.36000061035156,-6.963393688201904,-1.5592124462127686,5.404181003570557,637.0667114257812,2.538604497909546,-8337.1142578125,-8336.923828125,-8336.8984375,-8337.9716796875,22.643999099731445,-50.76077651977539,-51.03294372558594,-51.315670013427734,-47.482051849365234,5.402629852294922,2.498029947280884,1.8828400373458862
[H]/N=C(\[H])N(C([H])=O)C([H])([H])[H],6 7 6 7 6 8 1 1 1 1 1 1,2.416599988937378,51.060001373291016,-7.061354637145996,-0.46531471610069275,6.59604024887085,607.0427856445312,2.6341166496276855,-8233.61328125,-8233.439453125,-8233.4140625,-8234.4287109375,21.58099937438965,-49.12915802001953,-49.41767883300781,-49.70040512084961,-45.7927131652832,9.018770217895508,2.423379898071289,1.933169960975647
[H]C(=O)N(C([H])=O)C([H])([H])[H],6 7 6 8 6 8 1 1 1 1 1,0.616100013256073,45.79999923706055,-7.415102958679199,-0.9578408002853394,6.459982872009277,588.7943115234375,2.289130687713623,-8775.0537109375,-8774.87890625,-8774.853515625,-8775.884765625,20.743000030517578,-46.87346649169922,-47.12277603149414,-47.379791259765625,-43.84478759765625,9.042160034179688,2.4370200634002686,1.9429999589920044
[H]OC([H])(C([H])=O)C([H])=O,8 6 6 8 6 8 1 1 1 1,3.3417000770568848,41.689998626708984,-7.208295822143555,-1.804114818572998,5.404181003570557,555.1884765625,1.9073548316955566,-9314.6669921875,-9314.498046875,-9314.4716796875,-9315.4853515625,20.624000549316406,-42.791297912597656,-43.007572174072266,-43.238868713378906,-40.042240142822266,7.135660171508789,2.541069984436035,2.1819100379943848
[H]N([H])/C(C#N)=N\C([H])([H])[H],6 7 6 7 6 7 1 1 1 1 1,5.100599765777588,50.91999816894531,-7.134825229644775,-1.0857343673706055,6.04909086227417,616.027099609375,2.2912802696228027,-7659.48779296875,-7659.30517578125,-7659.279296875,-7660.306640625,22.895999908447266,-45.925453186035156,-46.16645812988281,-46.42344665527344,-42.87978744506836,8.697059631347656,2.399669885635376,1.9049299955368042
[H]C(=O)/C(=N/C([H])([H])[H])N([H])[H],6 7 6 7 6 8 1 1 1 1 1 1,2.7488999366760254,50.95000076293945,-6.737539291381836,-1.6462888717651367,5.088529109954834,629.4901733398438,2.593979597091675,-8233.1962890625,-8233.0107421875,-8232.9853515625,-8234.017578125,23.29199981689453,-48.711761474609375,-48.98956298828125,-49.27228927612305,-45.38108825683594,9.499139785766602,2.3120899200439453,1.883080005645752
[H]C#CC(=O)C([H])([H])C([H])([H])[H],6 6 6 8 6 6 1 1 1 1 1 1,2.7330000400543213,53.2599983215332,-7.1838059425354,-1.5020685195922852,5.67901611328125,663.4091796875,2.5488905906677246,-7325.76708984375,-7325.57763671875,-7325.55224609375,-7326.60498046875,23.625,-52.161293029785156,-52.43449401855469,-52.71722412109375,-48.87421417236328,8.715869903564453,2.211869955062866,1.8030600547790527
[H]C([H])([H])C([H])([H])C(=O)C#N,6 6 6 8 6 7 1 1 1 1 1,3.5162999629974365,48.11000061035156,-8.098108291625977,-2.323852300643921,5.774256229400635,643.12841796875,2.2604498863220215,-7763.8828125,-7763.70263671875,-7763.67724609375,-7764.71533203125,21.81999969482422,-48.451534271240234,-48.69469451904297,-48.951683044433594,-45.43479919433594,8.70298957824707,2.2306299209594727,1.8149900436401367
[H]/N=C(\C#N)N([H])C([H])([H])[H],6 7 6 7 6 7 1 1 1 1 1,3.0752999782562256,50.209999084472656,-6.876317024230957,-1.1075034141540527,5.7715349197387695,618.7694702148438,2.3099474906921387,-7659.59326171875,-7659.408203125,-7659.38232421875,-7660.42431640625,22.344999313354492,-46.03114318847656,-46.26970291137695,-46.526710510253906,-42.99755859375,8.759750366210938,2.371299982070923,1.888949990272522
[H]C#CC(=O)N([H])C([H])([H])[H],6 7 6 8 6 6 1 1 1 1 1,3.6839001178741455,51.0,-7.050469875335693,-0.6612366437911987,6.39195442199707,627.8912963867188,2.2667083740234375,-7762.93310546875,-7762.7451171875,-7762.7197265625,-7763.77099609375,22.92799949645996,-47.50126266479492,-47.737648010253906,-47.994659423828125,-44.49070358276367,8.885950088500977,2.3489201068878174,1.8799099922180176
[H]C#CC(=O)OC([H])([H])[H],6 8 6 8 6 6 1 1 1 1,1.7555999755859375,46.65999984741211,-7.635515213012695,-1.153762698173523,6.481751918792725,595.6776733398438,1.9327157735824585,-8303.716796875,-8303.541015625,-8303.515625,-8304.5380859375,21.39299964904785,-44.58986282348633,-44.79859924316406,-45.0298957824707,-41.854515075683594,9.603960037231445,2.4336600303649902,1.965690016746521
[H]C([H])([H])OC(=O)C#N,6 8 6 8 6 7 1 1 1,4.059299945831299,41.61000061035156,-8.699480056762695,-1.9510563611984253,6.7484235763549805,575.2916259765625,1.6457445621490479,-8741.79296875,-8741.6240234375,-8741.5986328125,-8742.611328125,19.57200050354004,-40.83945083618164,-41.017738342285156,-41.223323822021484,-38.37733459472656,9.530610084533691,2.465179920196533,1.9831600189208984
[H]C#CC(=O)C([H])([H])O[H],8 6 6 8 6 6 1 1 1 1,4.133600234985352,46.43000030517578,-7.240949630737305,-1.5592124462127686,5.681737422943115,617.42138671875,1.9060487747192383,-8303.0185546875,-8302.8359375,-8302.810546875,-8303.8466796875,22.33300018310547,-43.89128875732422,-44.09417724609375,-44.325477600097656,-41.1623420715332,8.88064956665039,2.2761600017547607,1.832450032234192
[H]OC([H])([H])C(=O)C#N,8 6 6 8 6 7 1 1 1,4.119699954986572,41.540000915527344,-8.174300193786621,-2.3973231315612793,5.774256229400635,596.5667114257812,1.613390326499939,-8741.1142578125,-8740.939453125,-8740.9140625,-8741.9384765625,20.617000579833984,-40.16131591796875,-40.33296585083008,-40.53854751586914,-37.705081939697266,8.857879638671875,2.3012399673461914,1.8476799726486206
[H]C(=O)C(=O)C([H])([H])C([H])([H])[H],6 6 6 8 6 8 1 1 1 1 1 1,1.0400999784469604,47.279998779296875,-6.843663692474365,-2.5687549114227295,4.274909019470215,641.12890625,2.5463054180145264,-8337.373046875,-8337.18359375,-8337.1591796875,-8338.2265625,22.634000778198242,-51.01982879638672,-51.29319381713867,-51.575923919677734,-47.735931396484375,6.714739799499512,2.4737300872802734,1.8483799695968628
[H]/N=C(\C([H])=O)N([H])C([H])([H])[H],6 7 6 7 6 8 1 1 1 1 1 1,3.7360999584198,49.61000061035156,-6.4980788230896,-1.853095293045044,4.644983291625977,643.25390625,2.5997211933135986,-8233.037109375,-8232.8486328125,-8232.822265625,-8233.8720703125,22.920000076293945,-48.553062438964844,-48.82680892944336,-49.109535217285156,-45.235939025878906,9.850850105285645,2.215859889984131,1.8311100006103516
[H]C(=O)C(=O)N([H])C([H])([H])[H],6 7 6 8 6 8 1 1 1 1 1,5.280600070953369,45.790000915527344,-6.8164520263671875,-1.9755465984344482,4.843626976013184,633.9378051757812,2.26175594329834,-8774.421875,-8774.236328125,-8774.2099609375,-8775.267578125,21.909000396728516,-46.242462158203125,-46.48037338256836,-46.73738098144531,-43.22749710083008,10.013699531555176,2.209589958190918,1.8311200141906738
[H]C(=O)C(=O)OC([H])([H])[H],6 8 6 8 6 8 1 1 1 1,3.774600028991699,40.91999816894531,-7.300814628601074,-2.345621347427368,4.955193519592285,600.92822265625,1.9302940368652344,-9315.2529296875,-9315.0751953125,-9315.0498046875,-9316.0849609375,20.459999084472656,-43.377323150634766,-43.58595275878906,-43.81724548339844,-40.6417350769043,10.369529724121094,2.3117799758911133,1.913140058517456
[H]OC([H])([H])C(=O)C([H])=O,8 6 6 8 6 8 1 1 1 1,5.135300159454346,41.2599983215332,-6.846384525299072,-2.593245029449463,4.253139495849609,627.7041015625,1.8953545093536377,-9314.3984375,-9314.216796875,-9314.19140625,-9315.236328125,21.410999298095703,-42.523319244384766,-42.72705078125,-42.95834732055664,-39.79303741455078,10.180190086364746,2.1171200275421143,1.7719000577926636
[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],6 6 6 8 6 6 1 1 1 1 1 1 1 1 1 1,2.501199960708618,57.0,-6.5633864402771,-0.15510490536689758,6.411002159118652,770.4633178710938,3.8246147632598877,-7392.43115234375,-7392.21533203125,-7392.189453125,-7393.32373046875,26.57699966430664,-64.37322235107422,-64.7738265991211,-65.15941619873047,-59.98102951049805,8.930729866027832,1.941830039024353,1.6597100496292114
[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])[H],6 6 6 8 6 8 1 1 1 1 1 1 1 1,3.8399999141693115,50.2400016784668,-6.609645366668701,-0.19864311814308167,6.411002159118652,723.3895263671875,3.182344436645508,-8369.6796875,-8369.47265625,-8369.447265625,-8370.560546875,25.27899932861328,-56.10063171386719,-56.43185043334961,-56.7659797668457,-52.26445007324219,9.279520034790039,1.9706300497055054,1.6794899702072144
[H]N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],6 6 6 8 7 6 1 1 1 1 1 1 1 1 1,3.4247000217437744,54.61000061035156,-6.590597629547119,1.0285903215408325,7.619187831878662,725.6801147460938,3.5497798919677734,-7829.59521484375,-7829.3837890625,-7829.35791015625,-7830.48046875,25.743999481201172,-59.71114730834961,-60.07760238647461,-60.43747329711914,-55.58837890625,8.856450080871582,2.0543100833892822,1.7609399557113647
[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])[H],6 6 6 8 8 6 1 1 1 1 1 1 1 1,1.6323000192642212,50.20000076293945,-7.292651653289795,0.5224586129188538,7.8123884201049805,694.472900390625,3.2114062309265137,-8370.5068359375,-8370.3037109375,-8370.2783203125,-8371.3759765625,24.367000579833984,-56.9267692565918,-57.263511657714844,-57.5976676940918,-53.07989501953125,9.534390449523926,2.139509916305542,1.8058600425720215
